order_id,customer_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,first_order_flag,basket_size,unique_aisles,unique_departments,reordered_items,new_to_customer_items,reorder_share,new_to_customer_share,avg_add_to_cart_order,max_add_to_cart_order
24126,162784,7,1,8,13.0,0,8,5,4,2,6,0.25,0.75,4.5,8
24127,150960,5,1,10,14.0,0,1,1,1,0,1,0.0,1.0,1.0,1
24128,42886,28,1,7,14.0,0,9,5,2,8,1,0.8888888888888888,0.1111111111111111,5.0,9
24129,46931,1,0,13,,1,11,8,7,0,11,0.0,1.0,6.0,11
24130,73693,4,4,14,9.0,0,10,10,6,3,7,0.3,0.7,5.5,10
24132,200414,28,3,7,5.0,0,4,4,3,3,1,0.75,0.25,2.5,4
24133,107731,29,1,23,3.0,0,8,6,4,5,3,0.625,0.375,4.5,8
24134,89828,1,0,16,,1,2,2,2,0,2,0.0,1.0,1.5,2
24135,48547,25,1,18,3.0,0,6,5,4,6,0,1.0,0.0,3.5,6
24136,180975,6,3,18,8.0,0,13,10,6,1,12,0.07692307692307693,0.9230769230769231,7.0,13
24137,200508,2,1,9,15.0,0,26,17,7,1,25,0.038461538461538464,0.9615384615384616,13.5,26
24138,185362,5,6,13,5.0,0,10,9,7,1,9,0.1,0.9,5.5,10
24139,48669,9,0,11,5.0,0,7,6,4,3,4,0.42857142857142855,0.5714285714285714,4.0,7
24140,55374,3,3,18,30.0,0,7,7,5,1,6,0.14285714285714285,0.8571428571428571,4.0,7
24141,144770,4,1,11,5.0,0,11,9,6,5,6,0.45454545454545453,0.5454545454545454,6.0,11
24142,169986,3,6,19,30.0,0,9,9,6,2,7,0.2222222222222222,0.7777777777777778,5.0,9
24143,184058,6,0,8,6.0,0,12,11,6,4,8,0.3333333333333333,0.6666666666666666,6.5,12
24144,40226,13,0,10,13.0,0,20,16,8,14,6,0.7,0.3,10.5,20
24145,91578,45,3,17,12.0,0,4,3,2,4,0,1.0,0.0,2.5,4
24146,204430,42,4,15,10.0,0,14,10,7,8,6,0.5714285714285714,0.42857142857142855,7.5,14
24147,154068,13,1,12,4.0,0,7,6,5,7,0,1.0,0.0,4.0,7
24148,112610,1,4,14,,1,13,9,7,0,13,0.0,1.0,7.0,13
24149,56278,1,0,12,,1,5,5,4,0,5,0.0,1.0,3.0,5
24150,122394,2,6,12,6.0,0,15,10,7,3,12,0.2,0.8,8.0,15
24151,179083,2,0,0,26.0,0,4,4,3,3,1,0.75,0.25,2.5,4
24154,145639,3,6,14,14.0,0,11,6,4,7,4,0.6363636363636364,0.36363636363636365,6.0,11
24155,53507,11,0,16,9.0,0,6,6,5,3,3,0.5,0.5,3.5,6
24156,24593,3,6,19,30.0,0,7,7,5,2,5,0.2857142857142857,0.7142857142857143,4.0,7
24157,120897,78,6,13,4.0,0,7,4,3,7,0,1.0,0.0,4.0,7
24158,35490,37,0,11,9.0,0,29,20,8,20,9,0.6896551724137931,0.3103448275862069,15.0,29
24159,131027,8,6,9,30.0,0,2,1,1,2,0,1.0,0.0,1.5,2
24160,157370,1,0,16,,1,13,9,6,0,13,0.0,1.0,7.0,13
24161,150600,19,4,8,3.0,0,18,9,6,5,13,0.2777777777777778,0.7222222222222222,9.5,18
24162,144326,1,3,14,,1,11,9,5,0,11,0.0,1.0,6.0,11
24163,96464,14,4,20,7.0,0,19,12,8,15,4,0.7894736842105263,0.21052631578947367,10.0,19
24164,169545,2,2,9,15.0,0,1,1,1,0,1,0.0,1.0,1.0,1
24165,75533,4,0,16,6.0,0,19,14,9,13,6,0.6842105263157895,0.3157894736842105,10.0,19
24166,105028,12,2,11,7.0,0,8,8,6,5,3,0.625,0.375,4.5,8
24167,195953,14,4,13,7.0,0,5,4,3,0,5,0.0,1.0,3.0,5
24168,95113,27,1,16,6.0,0,1,1,1,1,0,1.0,0.0,1.0,1
24169,57941,24,5,16,8.0,0,3,3,2,3,0,1.0,0.0,2.0,3
24170,86454,93,2,18,1.0,0,5,5,4,3,2,0.6,0.4,3.0,5
24171,111837,6,0,21,30.0,0,10,9,4,1,9,0.1,0.9,5.5,10
24172,164837,35,2,12,5.0,0,13,6,4,9,4,0.6923076923076923,0.3076923076923077,7.0,13
24173,203762,27,5,11,9.0,0,7,4,2,7,0,1.0,0.0,4.0,7
24174,165424,1,3,19,,1,2,2,2,0,2,0.0,1.0,1.5,2
24175,85196,2,5,16,15.0,0,15,8,4,4,11,0.26666666666666666,0.7333333333333333,8.0,15
24176,16725,22,3,17,3.0,0,22,17,11,22,0,1.0,0.0,11.5,22
24177,46290,9,5,0,2.0,0,7,6,4,5,2,0.7142857142857143,0.2857142857142857,4.0,7
24178,202716,13,1,7,10.0,0,3,2,1,2,1,0.6666666666666666,0.3333333333333333,2.0,3
24179,168090,3,0,8,8.0,0,5,5,5,2,3,0.4,0.6,3.0,5
24180,34196,58,3,16,9.0,0,16,12,9,15,1,0.9375,0.0625,8.5,16
24181,196279,29,6,16,17.0,0,6,6,4,3,3,0.5,0.5,3.5,6
24182,134532,6,5,7,12.0,0,6,6,5,6,0,1.0,0.0,3.5,6
24183,198630,2,0,9,0.0,0,27,13,8,1,26,0.037037037037037035,0.9629629629629629,14.0,27
24184,177877,9,6,8,1.0,0,4,4,3,2,2,0.5,0.5,2.5,4
24186,193457,4,0,8,1.0,0,6,4,4,1,5,0.16666666666666666,0.8333333333333334,3.5,6
24187,113838,10,5,16,14.0,0,7,7,5,2,5,0.2857142857142857,0.7142857142857143,4.0,7
24188,84034,18,2,22,5.0,0,3,3,3,2,1,0.6666666666666666,0.3333333333333333,2.0,3
24189,81183,29,5,12,21.0,0,18,9,4,17,1,0.9444444444444444,0.05555555555555555,9.5,18
24190,167065,4,1,12,13.0,0,3,3,3,3,0,1.0,0.0,2.0,3
24191,173138,70,4,15,3.0,0,20,13,8,18,2,0.9,0.1,10.5,20
24192,46221,1,4,8,,1,1,1,1,0,1,0.0,1.0,1.0,1
24193,96092,3,0,17,30.0,0,15,11,6,7,8,0.4666666666666667,0.5333333333333333,8.0,15
24194,94292,5,4,12,6.0,0,8,6,4,2,6,0.25,0.75,4.5,8
24195,100568,6,5,14,15.0,0,22,15,9,8,14,0.36363636363636365,0.6363636363636364,11.5,22
24196,114390,15,3,13,9.0,0,12,11,6,10,2,0.8333333333333334,0.16666666666666666,6.5,12
24197,57229,4,0,16,7.0,0,14,8,5,5,9,0.35714285714285715,0.6428571428571429,7.5,14
24198,131458,20,5,10,4.0,0,1,1,1,1,0,1.0,0.0,1.0,1
24199,95498,17,1,11,20.0,0,16,12,5,7,9,0.4375,0.5625,8.5,16
24200,111590,37,1,9,10.0,0,13,11,8,8,5,0.6153846153846154,0.38461538461538464,7.0,13
24201,103980,20,6,17,30.0,0,16,8,5,6,10,0.375,0.625,8.5,16
24202,164292,5,1,14,16.0,0,13,10,7,9,4,0.6923076923076923,0.3076923076923077,7.0,13
24203,41256,12,2,11,30.0,0,11,11,6,5,6,0.45454545454545453,0.5454545454545454,6.0,11
24204,53464,14,3,20,4.0,0,8,5,4,6,2,0.75,0.25,4.5,8
24205,76854,13,1,7,4.0,0,10,8,6,7,3,0.7,0.3,5.5,10
24206,10517,1,1,11,,1,1,1,1,0,1,0.0,1.0,1.0,1
24207,56510,22,6,20,3.0,0,8,4,3,3,5,0.375,0.625,4.5,8
24209,189621,3,1,11,30.0,0,3,3,3,3,0,1.0,0.0,2.0,3
24210,76328,5,5,15,20.0,0,4,4,3,2,2,0.5,0.5,2.5,4
24213,94619,68,5,15,4.0,0,13,11,7,10,3,0.7692307692307693,0.23076923076923078,7.0,13
24214,137614,14,0,10,10.0,0,5,4,4,3,2,0.6,0.4,3.0,5
24215,85357,20,2,13,7.0,0,3,3,3,3,0,1.0,0.0,2.0,3
24216,98515,7,6,12,7.0,0,4,4,3,2,2,0.5,0.5,2.5,4
24217,159,3,4,9,30.0,0,21,16,10,10,11,0.47619047619047616,0.5238095238095238,11.0,21
24218,5950,24,1,15,6.0,0,1,1,1,1,0,1.0,0.0,1.0,1
24219,52089,3,2,9,7.0,0,4,3,1,3,1,0.75,0.25,2.5,4
24220,142434,28,5,19,7.0,0,6,6,5,6,0,1.0,0.0,3.5,6
24221,177411,65,2,15,4.0,0,12,10,5,11,1,0.9166666666666666,0.08333333333333333,6.5,12
24222,96973,7,2,15,30.0,0,4,4,3,4,0,1.0,0.0,2.5,4
24224,22144,2,4,13,6.0,0,17,13,8,1,16,0.058823529411764705,0.9411764705882353,9.0,17
24225,62523,8,5,16,2.0,0,8,5,3,8,0,1.0,0.0,4.5,8
24226,23777,4,0,17,30.0,0,1,1,1,0,1,0.0,1.0,1.0,1
24227,12541,3,1,20,4.0,0,11,8,6,8,3,0.7272727272727273,0.2727272727272727,6.0,11
24228,136468,30,0,9,7.0,0,17,13,9,15,2,0.8823529411764706,0.11764705882352941,9.0,17
24229,88548,4,6,11,30.0,0,2,1,1,1,1,0.5,0.5,1.5,2
24231,100193,13,5,16,7.0,0,38,24,11,21,17,0.5526315789473685,0.4473684210526316,19.5,38
24232,47694,52,2,10,8.0,0,29,23,10,25,4,0.8620689655172413,0.13793103448275862,15.0,29
24233,50129,4,4,14,30.0,0,10,6,3,0,10,0.0,1.0,5.5,10
24234,156122,5,4,13,6.0,0,17,14,9,11,6,0.6470588235294118,0.35294117647058826,9.0,17
24235,134772,16,1,16,11.0,0,8,8,6,5,3,0.625,0.375,4.5,8
24236,146630,19,1,12,7.0,0,30,16,8,27,3,0.9,0.1,15.5,30
24238,183812,14,3,16,9.0,0,5,5,4,3,2,0.6,0.4,3.0,5
24240,73213,34,5,14,4.0,0,9,7,5,6,3,0.6666666666666666,0.3333333333333333,5.0,9
24241,145715,6,1,9,11.0,0,17,9,6,10,7,0.5882352941176471,0.4117647058823529,9.0,17
24242,196968,31,0,13,6.0,0,17,11,7,14,3,0.8235294117647058,0.17647058823529413,9.0,17
24243,59997,4,1,10,6.0,0,25,16,8,18,7,0.72,0.28,13.0,25
24244,167495,14,5,9,7.0,0,42,19,12,30,12,0.7142857142857143,0.2857142857142857,21.5,42
24245,163494,5,4,10,0.0,0,17,9,6,8,9,0.47058823529411764,0.5294117647058824,9.0,17
24246,201522,16,2,8,2.0,0,6,4,2,3,3,0.5,0.5,3.5,6
24248,93367,3,0,15,30.0,0,11,6,4,7,4,0.6363636363636364,0.36363636363636365,6.0,11
24249,115579,31,2,22,2.0,0,5,5,2,4,1,0.8,0.2,3.0,5
24250,36272,38,6,11,5.0,0,5,4,4,3,2,0.6,0.4,3.0,5
24251,189257,62,4,19,3.0,0,7,6,4,7,0,1.0,0.0,4.0,7
24252,40172,4,6,7,30.0,0,7,7,4,4,3,0.5714285714285714,0.42857142857142855,4.0,7
24253,78922,77,5,9,4.0,0,6,5,3,5,1,0.8333333333333334,0.16666666666666666,3.5,6
24254,71400,2,2,13,13.0,0,15,10,7,6,9,0.4,0.6,8.0,15
24255,115001,13,2,22,14.0,0,3,2,2,3,0,1.0,0.0,2.0,3
24256,97342,35,0,10,2.0,0,7,6,5,4,3,0.5714285714285714,0.42857142857142855,4.0,7
24257,66440,61,0,16,3.0,0,8,7,7,8,0,1.0,0.0,4.5,8
24258,54984,32,1,9,15.0,0,6,5,4,6,0,1.0,0.0,3.5,6
24260,50087,92,3,10,1.0,0,9,8,7,9,0,1.0,0.0,5.0,9
24261,6164,1,5,20,,1,7,6,4,0,7,0.0,1.0,4.0,7
24262,129890,58,5,7,5.0,0,20,11,4,20,0,1.0,0.0,10.5,20
24263,204099,36,3,12,30.0,0,3,3,3,1,2,0.3333333333333333,0.6666666666666666,2.0,3
24264,116587,4,1,17,14.0,0,4,4,3,1,3,0.25,0.75,2.5,4
24266,32300,21,4,10,9.0,0,33,14,5,25,8,0.7575757575757576,0.24242424242424243,17.0,33
24267,127533,2,1,16,27.0,0,20,12,6,5,15,0.25,0.75,10.5,20
24268,175297,1,5,10,,1,8,4,3,0,8,0.0,1.0,4.5,8
24269,131038,5,3,14,13.0,0,3,3,2,2,1,0.6666666666666666,0.3333333333333333,2.0,3
24270,181747,48,3,9,7.0,0,10,6,4,10,0,1.0,0.0,5.5,10
24271,157643,28,1,12,4.0,0,5,4,3,4,1,0.8,0.2,3.0,5
24272,116845,35,6,19,6.0,0,12,9,6,8,4,0.6666666666666666,0.3333333333333333,6.5,12
24273,126495,22,4,12,4.0,0,3,3,1,3,0,1.0,0.0,2.0,3
24274,173419,3,0,19,30.0,0,23,17,10,7,16,0.30434782608695654,0.6956521739130435,12.0,23
24275,20279,3,6,12,12.0,0,2,1,1,1,1,0.5,0.5,1.5,2
24276,139009,29,2,15,2.0,0,5,4,3,4,1,0.8,0.2,3.0,5
24277,70307,29,2,7,3.0,0,15,12,8,12,3,0.8,0.2,8.0,15
24278,196928,2,3,11,7.0,0,20,12,6,2,18,0.1,0.9,10.5,20
24279,79060,86,4,23,0.0,0,2,2,1,2,0,1.0,0.0,1.5,2
24280,1993,13,3,9,13.0,0,10,5,5,10,0,1.0,0.0,5.5,10
24281,146070,42,5,9,6.0,0,5,4,3,5,0,1.0,0.0,3.0,5
24282,201129,13,6,12,30.0,0,9,8,7,8,1,0.8888888888888888,0.1111111111111111,5.0,9
24283,147987,11,5,12,27.0,0,16,10,4,7,9,0.4375,0.5625,8.5,16
24284,178520,25,2,8,8.0,0,21,12,6,18,3,0.8571428571428571,0.14285714285714285,11.0,21
24285,76186,1,0,10,,1,2,2,2,0,2,0.0,1.0,1.5,2
24286,106619,1,1,17,,1,1,1,1,0,1,0.0,1.0,1.0,1
24287,63282,1,1,1,,1,11,11,7,0,11,0.0,1.0,6.0,11
24288,75581,14,2,18,15.0,0,23,20,10,15,8,0.6521739130434783,0.34782608695652173,12.0,23
24289,106068,15,5,0,3.0,0,6,5,3,0,6,0.0,1.0,3.5,6
24290,77839,7,3,12,9.0,0,10,10,6,1,9,0.1,0.9,5.5,10
24291,37877,3,6,12,6.0,0,4,3,2,2,2,0.5,0.5,2.5,4
24292,154795,4,6,0,8.0,0,16,12,8,8,8,0.5,0.5,8.5,16
24293,74285,71,6,10,2.0,0,6,4,3,4,2,0.6666666666666666,0.3333333333333333,3.5,6
24294,166586,38,3,11,7.0,0,9,5,5,7,2,0.7777777777777778,0.2222222222222222,5.0,9
24295,98190,6,1,6,16.0,0,17,11,7,11,6,0.6470588235294118,0.35294117647058826,9.0,17
24296,135685,22,5,11,3.0,0,9,8,6,2,7,0.2222222222222222,0.7777777777777778,5.0,9
24297,157792,13,0,21,12.0,0,15,10,5,8,7,0.5333333333333333,0.4666666666666667,8.0,15
24298,155456,13,0,9,24.0,0,6,5,5,3,3,0.5,0.5,3.5,6
24299,112180,17,0,15,1.0,0,2,2,2,2,0,1.0,0.0,1.5,2
24300,74023,27,2,19,5.0,0,9,7,7,2,7,0.2222222222222222,0.7777777777777778,5.0,9
24301,132290,10,1,13,14.0,0,13,9,3,4,9,0.3076923076923077,0.6923076923076923,7.0,13
24302,40593,28,3,13,2.0,0,3,1,1,0,3,0.0,1.0,2.0,3
24303,66621,34,0,12,4.0,0,6,4,3,4,2,0.6666666666666666,0.3333333333333333,3.5,6
24304,76359,39,4,21,7.0,0,20,14,8,20,0,1.0,0.0,10.5,20
24305,168032,18,2,18,15.0,0,7,6,4,5,2,0.7142857142857143,0.2857142857142857,4.0,7
24306,48864,9,1,10,6.0,0,15,8,5,6,9,0.4,0.6,8.0,15
24307,40509,23,1,10,26.0,0,3,2,2,2,1,0.6666666666666666,0.3333333333333333,2.0,3
24308,127123,14,5,22,6.0,0,7,3,2,5,2,0.7142857142857143,0.2857142857142857,4.0,7
24309,110490,10,1,12,3.0,0,7,7,4,6,1,0.8571428571428571,0.14285714285714285,4.0,7
24310,12157,28,3,9,4.0,0,18,12,7,12,6,0.6666666666666666,0.3333333333333333,9.5,18
24311,107427,5,2,10,15.0,0,4,2,1,4,0,1.0,0.0,2.5,4
24312,152152,5,0,19,7.0,0,8,7,6,5,3,0.625,0.375,4.5,8
24313,135430,5,5,22,14.0,0,6,6,4,3,3,0.5,0.5,3.5,6
24314,23762,6,0,9,17.0,0,3,3,3,1,2,0.3333333333333333,0.6666666666666666,2.0,3
24315,48875,15,4,8,3.0,0,11,6,5,3,8,0.2727272727272727,0.7272727272727273,6.0,11
24316,147078,32,1,10,4.0,0,2,2,1,2,0,1.0,0.0,1.5,2
24317,36376,21,0,22,0.0,0,7,4,4,4,3,0.5714285714285714,0.42857142857142855,4.0,7
24318,134735,23,2,15,1.0,0,8,6,3,7,1,0.875,0.125,4.5,8
24319,108303,19,2,10,1.0,0,7,5,4,1,6,0.14285714285714285,0.8571428571428571,4.0,7
24320,144804,13,2,18,7.0,0,2,2,2,0,2,0.0,1.0,1.5,2
24321,41248,8,4,9,6.0,0,10,9,6,9,1,0.9,0.1,5.5,10
24322,126188,4,4,8,15.0,0,2,2,1,2,0,1.0,0.0,1.5,2
24323,59500,35,5,17,1.0,0,29,14,5,28,1,0.9655172413793104,0.034482758620689655,15.0,29
24324,45936,5,4,12,30.0,0,8,7,5,2,6,0.25,0.75,4.5,8
24325,108300,9,4,22,7.0,0,3,2,2,2,1,0.6666666666666666,0.3333333333333333,2.0,3
24326,164380,32,4,12,1.0,0,1,1,1,1,0,1.0,0.0,1.0,1
24327,28477,37,5,11,2.0,0,21,12,8,16,5,0.7619047619047619,0.23809523809523808,11.0,21
24328,61230,11,4,11,23.0,0,19,13,6,7,12,0.3684210526315789,0.631578947368421,10.0,19
24329,138391,8,1,15,30.0,0,6,6,4,6,0,1.0,0.0,3.5,6
24330,55429,5,5,3,14.0,0,2,2,2,1,1,0.5,0.5,1.5,2
24331,104214,3,1,11,24.0,0,15,11,7,11,4,0.7333333333333333,0.26666666666666666,8.0,15
24332,141985,3,0,8,5.0,0,13,9,4,5,8,0.38461538461538464,0.6153846153846154,7.0,13
24334,101484,2,5,15,5.0,0,7,6,3,5,2,0.7142857142857143,0.2857142857142857,4.0,7
24336,179561,4,1,8,4.0,0,5,3,3,3,2,0.6,0.4,3.0,5
24337,109153,8,1,10,25.0,0,4,4,3,3,1,0.75,0.25,2.5,4
24338,180745,9,0,9,21.0,0,14,10,7,12,2,0.8571428571428571,0.14285714285714285,7.5,14
24339,11532,3,4,10,3.0,0,4,3,2,0,4,0.0,1.0,2.5,4
24340,59265,1,5,16,,1,21,5,3,0,21,0.0,1.0,11.0,21
24341,87575,16,4,17,11.0,0,25,19,8,19,6,0.76,0.24,13.0,25
24342,78114,8,1,18,2.0,0,2,2,2,1,1,0.5,0.5,1.5,2
24343,65181,13,2,10,7.0,0,2,2,2,1,1,0.5,0.5,1.5,2
24344,145353,7,4,17,4.0,0,12,7,3,6,6,0.5,0.5,6.5,12
24345,148976,6,5,17,0.0,0,3,3,3,0,3,0.0,1.0,2.0,3
24346,158313,11,4,0,25.0,0,5,4,3,4,1,0.8,0.2,3.0,5
24347,61652,9,4,21,7.0,0,7,6,6,5,2,0.7142857142857143,0.2857142857142857,4.0,7
24348,58484,1,5,13,,1,9,5,4,0,9,0.0,1.0,5.0,9
24349,116051,36,5,17,2.0,0,7,7,4,7,0,1.0,0.0,4.0,7
24350,182772,49,6,15,7.0,0,9,6,5,9,0,1.0,0.0,5.0,9
24351,75596,1,0,14,,1,4,4,4,0,4,0.0,1.0,2.5,4
24352,62556,66,3,1,6.0,0,6,4,4,5,1,0.8333333333333334,0.16666666666666666,3.5,6
24353,109763,6,5,8,11.0,0,13,11,8,4,9,0.3076923076923077,0.6923076923076923,7.0,13
24354,43779,7,1,19,8.0,0,3,3,3,2,1,0.6666666666666666,0.3333333333333333,2.0,3
24355,150743,14,0,10,12.0,0,11,11,8,6,5,0.5454545454545454,0.45454545454545453,6.0,11
24356,157765,1,5,15,,1,8,5,3,0,8,0.0,1.0,4.5,8
24357,183651,26,2,15,2.0,0,2,2,2,2,0,1.0,0.0,1.5,2
24358,43629,20,4,14,30.0,0,13,10,5,8,5,0.6153846153846154,0.38461538461538464,7.0,13
24359,152198,8,4,8,14.0,0,1,1,1,1,0,1.0,0.0,1.0,1
24360,137834,11,1,19,5.0,0,12,9,5,7,5,0.5833333333333334,0.4166666666666667,6.5,12
24361,15229,74,4,7,19.0,0,15,10,6,7,8,0.4666666666666667,0.5333333333333333,8.0,15
24362,126865,1,3,20,,1,2,2,2,0,2,0.0,1.0,1.5,2
24363,57294,22,0,20,10.0,0,12,9,3,12,0,1.0,0.0,6.5,12
24364,177090,7,2,22,6.0,0,9,5,5,1,8,0.1111111111111111,0.8888888888888888,5.0,9
24366,41324,1,6,14,,1,7,4,4,0,7,0.0,1.0,4.0,7
24367,148255,18,6,17,6.0,0,6,6,3,6,0,1.0,0.0,3.5,6
24369,176934,5,2,16,10.0,0,3,3,2,0,3,0.0,1.0,2.0,3
24370,147176,8,6,1,1.0,0,13,10,8,13,0,1.0,0.0,7.0,13
24371,48581,1,2,14,,1,27,13,7,0,27,0.0,1.0,14.0,27
24373,52078,3,3,13,18.0,0,23,11,5,10,13,0.43478260869565216,0.5652173913043478,12.0,23
24374,181787,33,0,12,6.0,0,28,14,7,20,8,0.7142857142857143,0.2857142857142857,14.5,28
24375,193740,11,5,11,6.0,0,16,10,6,8,8,0.5,0.5,8.5,16
24376,4602,6,1,13,2.0,0,9,7,6,4,5,0.4444444444444444,0.5555555555555556,5.0,9
24377,139292,10,1,10,7.0,0,6,3,1,5,1,0.8333333333333334,0.16666666666666666,3.5,6
24378,188366,8,6,16,2.0,0,8,6,6,6,2,0.75,0.25,4.5,8
24379,112500,24,6,14,1.0,0,1,1,1,0,1,0.0,1.0,1.0,1
24380,134058,9,0,9,19.0,0,11,9,6,5,6,0.45454545454545453,0.5454545454545454,6.0,11
24381,187731,13,1,11,5.0,0,10,10,6,7,3,0.7,0.3,5.5,10
24382,188771,2,4,9,30.0,0,10,10,6,4,6,0.4,0.6,5.5,10
24383,87688,41,5,13,6.0,0,23,14,8,20,3,0.8695652173913043,0.13043478260869565,12.0,23
24384,113716,14,6,10,7.0,0,3,3,2,3,0,1.0,0.0,2.0,3
24385,5066,3,4,8,30.0,0,14,9,6,3,11,0.21428571428571427,0.7857142857142857,7.5,14
24387,184322,6,5,15,30.0,0,13,9,5,2,11,0.15384615384615385,0.8461538461538461,7.0,13
24388,68054,3,6,21,14.0,0,6,5,4,2,4,0.3333333333333333,0.6666666666666666,3.5,6
24389,200416,90,3,23,1.0,0,6,5,3,4,2,0.6666666666666666,0.3333333333333333,3.5,6
24390,196167,9,0,17,7.0,0,12,8,6,8,4,0.6666666666666666,0.3333333333333333,6.5,12
24391,148085,57,5,8,7.0,0,12,5,4,12,0,1.0,0.0,6.5,12
24392,59897,3,0,13,15.0,0,10,7,5,5,5,0.5,0.5,5.5,10
24393,201698,1,0,11,,1,21,14,10,0,21,0.0,1.0,11.0,21
24394,44164,2,5,9,3.0,0,9,6,3,1,8,0.1111111111111111,0.8888888888888888,5.0,9
24395,117454,4,1,17,30.0,0,15,11,8,12,3,0.8,0.2,8.0,15
24396,25481,28,4,15,7.0,0,3,2,2,3,0,1.0,0.0,2.0,3
24397,77225,25,2,13,3.0,0,15,12,8,12,3,0.8,0.2,8.0,15
24398,1044,13,6,12,10.0,0,9,9,7,1,8,0.1111111111111111,0.8888888888888888,5.0,9
24399,145801,2,2,11,22.0,0,5,5,4,1,4,0.2,0.8,3.0,5
24400,102918,15,3,11,1.0,0,7,7,6,2,5,0.2857142857142857,0.7142857142857143,4.0,7
24401,60753,5,3,10,24.0,0,5,3,3,1,4,0.2,0.8,3.0,5
24402,160964,15,6,16,5.0,0,8,7,6,8,0,1.0,0.0,4.5,8
24403,97608,9,6,16,14.0,0,12,11,7,7,5,0.5833333333333334,0.4166666666666667,6.5,12
24404,83449,44,0,14,12.0,0,4,4,4,1,3,0.25,0.75,2.5,4
24405,119225,16,3,22,11.0,0,2,2,1,2,0,1.0,0.0,1.5,2
24406,35583,17,6,12,8.0,0,7,6,5,6,1,0.8571428571428571,0.14285714285714285,4.0,7
24407,188347,3,1,14,10.0,0,7,4,3,7,0,1.0,0.0,4.0,7
24408,14127,16,4,18,1.0,0,6,6,5,3,3,0.5,0.5,3.5,6
24409,20522,2,2,9,13.0,0,3,3,3,1,2,0.3333333333333333,0.6666666666666666,2.0,3
24410,198029,48,2,17,0.0,0,2,2,2,2,0,1.0,0.0,1.5,2
24411,47854,7,0,22,4.0,0,8,5,2,1,7,0.125,0.875,4.5,8
24412,34781,8,0,23,4.0,0,8,4,4,2,6,0.25,0.75,4.5,8
24413,66206,24,2,16,9.0,0,21,15,8,19,2,0.9047619047619048,0.09523809523809523,11.0,21
24414,72759,31,2,21,2.0,0,3,1,1,3,0,1.0,0.0,2.0,3
24415,190428,1,4,2,,1,1,1,1,0,1,0.0,1.0,1.0,1
24418,8351,21,3,12,1.0,0,2,2,2,2,0,1.0,0.0,1.5,2
24419,180595,45,6,7,2.0,0,3,3,3,2,1,0.6666666666666666,0.3333333333333333,2.0,3
24420,184359,21,1,17,1.0,0,15,7,4,7,8,0.4666666666666667,0.5333333333333333,8.0,15
24421,131098,1,0,14,,1,9,6,6,0,9,0.0,1.0,5.0,9
24422,151341,19,6,9,7.0,0,8,7,4,8,0,1.0,0.0,4.5,8
24423,45840,7,5,11,30.0,0,2,2,2,0,2,0.0,1.0,1.5,2
24424,187796,8,1,17,9.0,0,20,17,9,5,15,0.25,0.75,10.5,20
24425,167683,8,2,15,27.0,0,5,5,4,5,0,1.0,0.0,3.0,5
24426,72156,77,5,14,3.0,0,6,6,6,6,0,1.0,0.0,3.5,6
24427,179827,37,1,10,6.0,0,9,6,5,7,2,0.7777777777777778,0.2222222222222222,5.0,9
24428,31710,7,5,20,30.0,0,15,11,7,7,8,0.4666666666666667,0.5333333333333333,8.0,15
24429,108478,1,1,17,,1,2,2,2,0,2,0.0,1.0,1.5,2
24430,58285,8,4,11,7.0,0,11,9,6,9,2,0.8181818181818182,0.18181818181818182,6.0,11
24432,85859,14,3,13,15.0,0,3,2,1,3,0,1.0,0.0,2.0,3
24433,47197,7,3,16,11.0,0,13,12,8,4,9,0.3076923076923077,0.6923076923076923,7.0,13
24434,185141,57,1,10,6.0,0,11,10,6,8,3,0.7272727272727273,0.2727272727272727,6.0,11
24436,25369,73,1,9,28.0,0,1,1,1,1,0,1.0,0.0,1.0,1
24437,53459,12,0,9,18.0,0,7,7,5,7,0,1.0,0.0,4.0,7
24438,99483,8,2,9,5.0,0,14,11,6,8,6,0.5714285714285714,0.42857142857142855,7.5,14
24439,126171,20,5,19,5.0,0,3,2,2,1,2,0.3333333333333333,0.6666666666666666,2.0,3
24440,127902,12,4,9,1.0,0,7,4,2,6,1,0.8571428571428571,0.14285714285714285,4.0,7
24441,190552,27,6,15,14.0,0,6,5,3,4,2,0.6666666666666666,0.3333333333333333,3.5,6
24442,61429,1,5,16,,1,16,10,8,0,16,0.0,1.0,8.5,16
24443,120686,35,6,11,2.0,0,6,3,1,5,1,0.8333333333333334,0.16666666666666666,3.5,6
24445,197850,11,1,11,21.0,0,7,5,4,4,3,0.5714285714285714,0.42857142857142855,4.0,7
24446,145898,4,6,9,8.0,0,2,2,2,0,2,0.0,1.0,1.5,2
24447,182890,4,0,9,7.0,0,24,15,6,19,5,0.7916666666666666,0.20833333333333334,12.5,24
24448,73629,7,4,15,23.0,0,5,3,1,3,2,0.6,0.4,3.0,5
24449,119091,19,1,10,5.0,0,21,8,5,9,12,0.42857142857142855,0.5714285714285714,11.0,21
24450,113618,12,4,18,4.0,0,6,5,4,6,0,1.0,0.0,3.5,6
24451,82071,3,5,14,4.0,0,12,8,4,4,8,0.3333333333333333,0.6666666666666666,6.5,12
24452,75609,61,3,13,6.0,0,15,10,6,12,3,0.8,0.2,8.0,15
